Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:Artículos Contratados:ID,compiledRelease/contracts/0/items/0/totalValue/exchangeRates/0/currency,compiledRelease/contracts/0/items/0/totalValue/exchangeRates/0/rate

ocds-dgv273-seacev3-1208959,ocds-dgv273-seacev3-1208959-2026-05-07T10:36:21.753937-05:00,2390327,21258470,PEN,3.356975
ocds-dgv273-seacev3-2026-10249-70,ocds-dgv273-seacev3-2026-10249-70-2026-03-08T09:59:16.324026-05:00,2378717,21205277,PEN,3.356975
ocds-dgv273-seacev3-2026-1922-33,ocds-dgv273-seacev3-2026-1922-33-2026-03-06T10:10:14.413596-05:00,2379423,21213998,PEN,3.356975
ocds-dgv273-seacev3-2026-1947-163,ocds-dgv273-seacev3-2026-1947-163-2026-03-06T10:10:02.638380-05:00,2379390,21211144,PEN,3.356975
ocds-dgv273-seacev3-1192078,ocds-dgv273-seacev3-1192078-2026-03-06T10:09:31.801768-05:00,2379507,21212745,PEN,3.356975
ocds-dgv273-seacev3-1191152,ocds-dgv273-seacev3-1191152-2026-03-05T10:11:05.831536-05:00,2379160,21210633,PEN,3.356975
ocds-dgv273-seacev3-2026-10249-99,ocds-dgv273-seacev3-2026-10249-99-2026-03-05T10:10:53.335129-05:00,2379106,21204292,PEN,3.356975
ocds-dgv273-seacev3-1191991,ocds-dgv273-seacev3-1191991-2026-03-04T10:08:38.275615-05:00,2378922,21212857,PEN,3.356975
ocds-dgv273-seacev3-1192035,ocds-dgv273-seacev3-1192035-2026-03-04T10:08:27.584983-05:00,2378925,21212925,PEN,3.356975
ocds-dgv273-seacev3-2026-1947-7,ocds-dgv273-seacev3-2026-1947-7-2026-03-04T10:08:16.511608-05:00,2378944,21211926,PEN,3.356975
ocds-dgv273-seacev3-1192014,ocds-dgv273-seacev3-1192014-2026-03-04T10:08:15.791330-05:00,2378927,21212699,PEN,3.356975
ocds-dgv273-seacev3-1191693,ocds-dgv273-seacev3-1191693-2026-03-01T09:59:22.431724-05:00,2378855,21211858,PEN,3.356975
ocds-dgv273-seacev3-1191623,ocds-dgv273-seacev3-1191623-2026-03-01T09:59:22.394528-05:00,2378831,21211753,PEN,3.356975
ocds-dgv273-seacev3-1191672,ocds-dgv273-seacev3-1191672-2026-03-01T09:59:18.429450-05:00,2378844,21211852,PEN,3.356975
ocds-dgv273-seacev3-1191688,ocds-dgv273-seacev3-1191688-2026-03-01T09:59:18.122290-05:00,2378823,21211835,PEN,3.356975
ocds-dgv273-seacev3-1191593,ocds-dgv273-seacev3-1191593-2026-03-01T09:59:16.325575-05:00,2378840,21211747,PEN,3.356975
ocds-dgv273-seacev3-1191691,ocds-dgv273-seacev3-1191691-2026-03-01T09:59:09.478132-05:00,2378836,21211849,PEN,3.356975
ocds-dgv273-seacev3-2026-200344-34,ocds-dgv273-seacev3-2026-200344-34-2026-03-01T09:58:57.727960-05:00,2378723,21211305,PEN,3.356975
ocds-dgv273-seacev3-1190545,ocds-dgv273-seacev3-1190545-2026-02-28T10:11:23.421681-05:00,2378261,21209121,PEN,3.356975
ocds-dgv273-seacev3-1191116,ocds-dgv273-seacev3-1191116-2026-02-28T10:11:13.000141-05:00,2378583,21210628,PEN,3.356975
ocds-dgv273-seacev3-1189584,ocds-dgv273-seacev3-1189584-2026-02-28T10:11:01.724734-05:00,2378181,21206337,PEN,3.356975
ocds-dgv273-seacev3-1191100,ocds-dgv273-seacev3-1191100-2026-02-28T10:10:50.453518-05:00,2378573,21210541,PEN,3.356975
ocds-dgv273-seacev3-1191104,ocds-dgv273-seacev3-1191104-2026-02-28T10:10:37.069064-05:00,2378576,21210596,PEN,3.356975
ocds-dgv273-seacev3-1190727,ocds-dgv273-seacev3-1190727-2026-02-28T10:10:26.383589-05:00,2378358,21209801,PEN,3.356975
ocds-dgv273-seacev3-1190389,ocds-dgv273-seacev3-1190389-2026-02-28T10:10:26.318195-05:00,2378264,21208858,PEN,3.356975
ocds-dgv273-seacev3-2026-1922-10,ocds-dgv273-seacev3-2026-1922-10-2026-02-26T10:09:24.325630-05:00,2377950,21208257,PEN,3.356975
ocds-dgv273-seacev3-1190158,ocds-dgv273-seacev3-1190158-2026-02-25T10:09:03.321670-05:00,2377745,21208367,PEN,3.356975
ocds-dgv273-seacev3-1186218,ocds-dgv273-seacev3-1186218-2026-02-22T09:58:47.973759-05:00,2377552,21197607,PEN,3.9699367225
ocds-dgv273-seacev3-1189435,ocds-dgv273-seacev3-1189435-2026-02-22T09:58:44.782034-05:00,2377548,21205942,PEN,3.356975
ocds-dgv273-seacev3-1188860,ocds-dgv273-seacev3-1188860-2026-02-21T10:03:20.522344-05:00,2377384,21204555,PEN,3.356975
ocds-dgv273-seacev3-2026-1947-348,ocds-dgv273-seacev3-2026-1947-348-2026-02-21T10:02:33.776964-05:00,2377388,21204115,PEN,3.356975
ocds-dgv273-seacev3-1188751,ocds-dgv273-seacev3-1188751-2026-02-20T10:10:04.790481-05:00,2377143,21204336,PEN,3.356975
ocds-dgv273-seacev3-1186885,ocds-dgv273-seacev3-1186885-2026-02-15T09:57:28.992718-05:00,2376688,21200596,PEN,3.356975
ocds-dgv273-seacev3-1186704,ocds-dgv273-seacev3-1186704-2026-02-15T09:57:28.795387-05:00,2376736,21200299,PEN,3.356975
ocds-dgv273-seacev3-2026-1947-41,ocds-dgv273-seacev3-2026-1947-41-2026-02-15T09:57:07.183489-05:00,2376711,21199626,PEN,3.356975
ocds-dgv273-seacev3-2026-1947-324,ocds-dgv273-seacev3-2026-1947-324-2026-02-14T10:02:21.798367-05:00,2376462,21200820,PEN,3.9699367225
ocds-dgv273-seacev3-1187542,ocds-dgv273-seacev3-1187542-2026-02-13T10:05:09.102000-05:00,2376292,21201375,PEN,3.356975
ocds-dgv273-seacev3-1187281,ocds-dgv273-seacev3-1187281-2026-02-12T10:06:06.252002-05:00,2376117,21198371,PEN,3.356975
ocds-dgv273-seacev3-1186866,ocds-dgv273-seacev3-1186866-2026-02-11T10:04:19.102507-05:00,2376024,21198091,PEN,3.356975
ocds-dgv273-seacev3-1186853,ocds-dgv273-seacev3-1186853-2026-02-11T10:04:15.491871-05:00,2376022,21200430,PEN,3.356975
ocds-dgv273-seacev3-2026-1922-17,ocds-dgv273-seacev3-2026-1922-17-2026-02-11T10:04:04.319030-05:00,2376043,21200882,PEN,3.356975
ocds-dgv273-seacev3-1186835,ocds-dgv273-seacev3-1186835-2026-02-11T10:03:45.441957-05:00,2376021,21200413,PEN,3.356975
ocds-dgv273-seacev3-2026-1947-293,ocds-dgv273-seacev3-2026-1947-293-2026-02-08T10:00:21.569477-05:00,2375836,21197993,PEN,3.356975
ocds-dgv273-seacev3-2026-1947-322,ocds-dgv273-seacev3-2026-1947-322-2026-02-08T10:00:15.901349-05:00,2375875,21200180,PEN,3.356975
ocds-dgv273-seacev3-1186791,ocds-dgv273-seacev3-1186791-2026-02-08T10:00:11.503309-05:00,2375752,21198026,PEN,3.9699367225
ocds-dgv273-seacev3-1186124,ocds-dgv273-seacev3-1186124-2026-02-06T10:03:47.420313-05:00,2375349,21197510,PEN,3.9699367225
