Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Artículos que se adquirirán:ID,compiledRelease/tender/items/0/totalValue/exchangeRates/0/currency,compiledRelease/tender/items/0/totalValue/exchangeRates/0/rate

ocds-dgv273-seacev3-1186137,ocds-dgv273-seacev3-1186137-2026-07-30T10:06:39.299694-05:00,1186137,21197533,PEN,3.356975
ocds-dgv273-seacev3-1186697,ocds-dgv273-seacev3-1186697-2026-07-24T10:23:45.682443-05:00,1186697,21197978,PEN,3.356975
ocds-dgv273-seacev3-1186268,ocds-dgv273-seacev3-1186268-2026-07-23T10:29:04.691509-05:00,1186268,21199814,PEN,3.356975
ocds-dgv273-seacev3-1190700,ocds-dgv273-seacev3-1190700-2026-07-16T10:25:56.794157-05:00,1190700,21209779,PEN,3.356975
ocds-dgv273-seacev3-2026-2439-33,ocds-dgv273-seacev3-2026-2439-33-2026-07-08T12:24:34.503743-05:00,1187554,21201545,PEN,3.356975
ocds-dgv273-seacev3-2026-2439-33,ocds-dgv273-seacev3-2026-2439-33-2026-07-08T12:24:34.503743-05:00,1187554,21201545,PEN,3.356975
ocds-dgv273-seacev3-2026-2439-33,ocds-dgv273-seacev3-2026-2439-33-2026-07-08T12:24:34.503743-05:00,1187554,21201544,PEN,3.356975
ocds-dgv273-seacev3-2026-2439-33,ocds-dgv273-seacev3-2026-2439-33-2026-07-08T12:24:34.503743-05:00,1187554,21201544,PEN,3.356975
ocds-dgv273-seacev3-2026-20006-3,ocds-dgv273-seacev3-2026-20006-3-2026-06-25T10:28:02.640482-05:00,1189859,21207032,PEN,3.356975
ocds-dgv273-seacev3-2026-20006-3,ocds-dgv273-seacev3-2026-20006-3-2026-06-25T10:28:02.640482-05:00,1189859,21207032,PEN,3.356975
ocds-dgv273-seacev3-1186220,ocds-dgv273-seacev3-1186220-2026-06-21T10:12:25.215232-05:00,1186220,21197612,PEN,3.356975
ocds-dgv273-seacev3-2026-10248-11,ocds-dgv273-seacev3-2026-10248-11-2026-06-19T10:30:07.989522-05:00,1191976,21212658,PEN,3.356975
ocds-dgv273-seacev3-2026-10248-11,ocds-dgv273-seacev3-2026-10248-11-2026-06-19T10:30:07.989522-05:00,1191976,21212658,PEN,3.356975
ocds-dgv273-seacev3-2026-200018-6,ocds-dgv273-seacev3-2026-200018-6-2026-05-30T10:22:27.297529-05:00,1192079,21213100,PEN,3.356975
ocds-dgv273-seacev3-2026-200018-6,ocds-dgv273-seacev3-2026-200018-6-2026-05-30T10:22:27.297529-05:00,1192079,21213100,PEN,3.356975
